Hour Start,Electricity 1 (Dutch Users: Low Tariff),Electricity 2 (Dutch Users: Normal Tariff),Electricity 1 Returned (Dutch Users: Low Tariff),Electricity 2 Returned (Dutch Users: Normal Tariff),Gas
2024-02-27T09:00:00+01:00,0,0.319,0,0.685,0.977
2024-02-27T10:00:00+01:00,0,0.013,0,1.034,0.757
2024-02-27T11:00:00+01:00,0,0.016,0,1.315,0.318
2024-02-27T12:00:00+01:00,0,0.009,0,1.755,0.057
2024-02-27T13:00:00+01:00,0,0.004,0,1.998,0.089
2024-02-27T14:00:00+01:00,0,0.004,0,1.118,0.063
2024-02-27T15:00:00+01:00,0,0.007,0,1.289,0.133
2024-02-27T16:00:00+01:00,0,0.023,0,0.436,0.074
2024-02-27T17:00:00+01:00,0,0.588,0,0.002,0.344
2024-02-27T18:00:00+01:00,0,0.818,0,0,0.254
2024-02-27T19:00:00+01:00,0,0.48,0,0,0.115
2024-02-27T20:00:00+01:00,0,0.459,0,0,0.155
2024-02-27T21:00:00+01:00,0,0.453,0,0,0.067
2024-02-27T22:00:00+01:00,0,0.339,0,0,0.098
2024-02-27T23:00:00+01:00,0.232,0.002,0,0,0.04
2024-02-28T00:00:00+01:00,0.255,0,0,0,0.037
2024-02-28T01:00:00+01:00,0.198,0,0,0,0
2024-02-28T02:00:00+01:00,0.25,0,0,0,0.054
2024-02-28T03:00:00+01:00,0.254,0,0,0,0.059
2024-02-28T04:00:00+01:00,0.255,0,0,0,0.058
2024-02-28T05:00:00+01:00,0.261,0,0,0,0.087
2024-02-28T06:00:00+01:00,0.388,0,0,0,0.094
2024-02-28T07:00:00+01:00,0.003,0.438,0,0,0.86
2024-02-28T08:00:00+01:00,0,0.231,0,0.02,0.378
2024-02-28T09:00:00+01:00,0,0.015,0,0.433,0.056
2024-02-28T10:00:00+01:00,0,0.012,0,0.772,0.092
2024-02-28T11:00:00+01:00,0,0.033,0,0.874,0.091
2024-02-28T12:00:00+01:00,0,0.004,0,1.033,0.895
2024-02-28T13:00:00+01:00,0,0.006,0,1.042,0.602
2024-02-28T14:00:00+01:00,0,0.006,0,1.046,0.221
2024-02-28T15:00:00+01:00,0,0.01,0,0.407,0.526
2024-02-28T16:00:00+01:00,0,0.06,0,0.086,0.471
2024-02-28T17:00:00+01:00,0,0.302,0,0,0.321
2024-02-28T18:00:00+01:00,0,0.606,0,0,0.337
2024-02-28T19:00:00+01:00,0,1.563,0,0,0.488
2024-02-28T20:00:00+01:00,0,0.479,0,0,0.07
2024-02-28T21:00:00+01:00,0,0.363,0,0,0.327
2024-02-28T22:00:00+01:00,0,0.219,0,0,0.039
2024-02-28T23:00:00+01:00,0.228,0.001,0,0,0.019
2024-02-29T00:00:00+01:00,0.207,0,0,0,0.019
2024-02-29T01:00:00+01:00,0.215,0,0,0,0.055
2024-02-29T02:00:00+01:00,0.201,0,0,0,0.058
2024-02-29T03:00:00+01:00,0.199,0,0,0,0.055
2024-02-29T04:00:00+01:00,0.168,0,0,0,0.043
2024-02-29T05:00:00+01:00,0.212,0,0,0,0.06
2024-02-29T06:00:00+01:00,0.406,0,0,0,0.059
2024-02-29T07:00:00+01:00,0.002,0.549,0,0,0.971
2024-02-29T08:00:00+01:00,0,0.267,0,0,0.474
2024-02-29T09:00:00+01:00,0,0.177,0,0,0.521
2024-02-29T10:00:00+01:00,0,0.074,0,0.013,0.782
2024-02-29T11:00:00+01:00,0,0.226,0,0.08,0
2024-02-29T12:00:00+01:00,0,0.016,0,0.165,0.127
2024-02-29T13:00:00+01:00,0,0.01,0,0.226,0.469
2024-02-29T14:00:00+01:00,0,0.01,0,0.375,0
2024-02-29T15:00:00+01:00,0,0.024,0,0.116,0.155
2024-02-29T16:00:00+01:00,0,0.076,0,0.002,0.15
2024-02-29T17:00:00+01:00,0,0.495,0,0,0.122
2024-02-29T18:00:00+01:00,0,0.506,0,0,0.222
2024-02-29T19:00:00+01:00,0,0.414,0,0,0.137
2024-02-29T20:00:00+01:00,0,0.396,0,0,0.037
2024-02-29T21:00:00+01:00,0,0.37,0,0,0.042
2024-02-29T22:00:00+01:00,0,0.235,0,0,0.053
2024-02-29T23:00:00+01:00,0.259,0.001,0,0,0.019
2024-03-01T00:00:00+01:00,0.236,0,0,0,0.03
2024-03-01T01:00:00+01:00,0.201,0,0,0,0.049
2024-03-01T02:00:00+01:00,0.202,0,0,0,0.058
2024-03-01T03:00:00+01:00,0.194,0,0,0,0.068
2024-03-01T04:00:00+01:00,0.157,0,0,0,0.011
2024-03-01T05:00:00+01:00,0.211,0,0,0,0.057
2024-03-01T06:00:00+01:00,0.213,0,0,0,0.058
2024-03-01T07:00:00+01:00,0.001,0.412,0,0,0.495
2024-03-01T08:00:00+01:00,0,0.366,0,0.067,1.058
2024-03-01T09:00:00+01:00,0,0.088,0,0.903,0.528
2024-03-01T10:00:00+01:00,0,0.007,0,1.107,0.221
2024-03-01T11:00:00+01:00,0,0.003,0,1.641,0.184
2024-03-01T12:00:00+01:00,0,0.01,0,1.876,0.285
2024-03-01T13:00:00+01:00,0,0.006,0,1.531,0.158
2024-03-01T14:00:00+01:00,0,0.012,0,0.467,0.017
2024-03-01T15:00:00+01:00,0,0.044,0,0.182,0.086
2024-03-01T16:00:00+01:00,0,0.055,0,0.096,0.111
2024-03-01T17:00:00+01:00,0,0.484,0,0.007,0.467
2024-03-01T18:00:00+01:00,0,0.736,0,0,0.427
2024-03-01T19:00:00+01:00,0,1.584,0,0,0.078
2024-03-01T20:00:00+01:00,0,0.411,0,0,0
2024-03-01T21:00:00+01:00,0,0.398,0,0,0.036
2024-03-01T22:00:00+01:00,0,0.254,0,0,0
2024-03-01T23:00:00+01:00,0.175,0,0,0,0.027
2024-03-02T00:00:00+01:00,0.203,0,0,0,0.066
2024-03-02T01:00:00+01:00,0.205,0,0,0,0.061
2024-03-02T02:00:00+01:00,0.165,0,0,0,0.052
2024-03-02T03:00:00+01:00,0.184,0,0,0,0.045
2024-03-02T04:00:00+01:00,0.203,0,0,0,0.06
2024-03-02T05:00:00+01:00,0.205,0,0,0,0.061
2024-03-02T06:00:00+01:00,0.253,0,0,0,0.057
2024-03-02T07:00:00+01:00,0.363,0,0,0,0.476
2024-03-02T08:00:00+01:00,0.047,0,0.384,0,0.224
2024-03-02T09:00:00+01:00,0.407,0,0.5,0,0.817
2024-03-02T10:00:00+01:00,0.007,0,1.142,0,0.699
2024-03-02T11:00:00+01:00,0.003,0,1.866,0,0.003
2024-03-02T12:00:00+01:00,0,0,2.217,0,0.041
2024-03-02T13:00:00+01:00,0,0,2.475,0,0.039
2024-03-02T14:00:00+01:00,0,0,2.64,0,0
2024-03-02T15:00:00+01:00,0.016,0,1.62,0,0.013
2024-03-02T16:00:00+01:00,0.179,0,0.767,0,0.018
2024-03-02T17:00:00+01:00,1.044,0,0.057,0,0
2024-03-02T18:00:00+01:00,0.944,0,0,0,0.008
2024-03-02T19:00:00+01:00,0.978,0,0,0,0
2024-03-02T20:00:00+01:00,0.375,0,0,0,0
2024-03-02T21:00:00+01:00,0.37,0,0,0,0.013
2024-03-02T22:00:00+01:00,0.222,0,0,0,0.012
2024-03-02T23:00:00+01:00,0.203,0,0,0,0
2024-03-03T00:00:00+01:00,0.162,0,0,0,0.01
2024-03-03T01:00:00+01:00,0.16,0,0,0,0.033
2024-03-03T02:00:00+01:00,0.172,0,0,0,0.05
2024-03-03T03:00:00+01:00,0.151,0,0,0,0.013
2024-03-03T04:00:00+01:00,0.197,0,0,0,0.038
2024-03-03T05:00:00+01:00,0.3,0,0,0,0.032
2024-03-03T06:00:00+01:00,0.245,0,0,0,0.038
2024-03-03T07:00:00+01:00,0.613,0,0,0,0.3
2024-03-03T08:00:00+01:00,1.06,0,0.008,0,0.787
2024-03-03T09:00:00+01:00,0.935,0,0.183,0,0.547
2024-03-03T10:00:00+01:00,0.554,0,0.524,0,0.076
2024-03-03T11:00:00+01:00,0.584,0,0.392,0,0.045
2024-03-03T12:00:00+01:00,0.066,0,0.536,0,0.036
2024-03-03T13:00:00+01:00,0.005,0,1.829,0,0.039
2024-03-03T14:00:00+01:00,0.229,0,1.533,0,0.119
2024-03-03T15:00:00+01:00,0.01,0,1.824,0,0.021
2024-03-03T16:00:00+01:00,0.497,0,1.278,0,0.028
2024-03-03T17:00:00+01:00,0.511,0,0.005,0,0.037
2024-03-03T18:00:00+01:00,1.227,0,0,0,0.11
2024-03-03T19:00:00+01:00,1.101,0,0,0,0.28
2024-03-03T20:00:00+01:00,0.482,0,0,0,0.037
2024-03-03T21:00:00+01:00,0.44,0,0,0,0.057
2024-03-03T22:00:00+01:00,0.227,0,0,0,0.054
2024-03-03T23:00:00+01:00,0.152,0,0,0,0
2024-03-04T00:00:00+01:00,0.148,0,0,0,0.013
2024-03-04T01:00:00+01:00,0.183,0,0,0,0
2024-03-04T02:00:00+01:00,0.236,0,0,0,0.041
2024-03-04T03:00:00+01:00,0.201,0,0,0,0.042
2024-03-04T04:00:00+01:00,0.202,0,0,0,0.064
2024-03-04T05:00:00+01:00,0.211,0,0,0,0.045
2024-03-04T06:00:00+01:00,0.308,0,0,0,0.061
2024-03-04T07:00:00+01:00,0.003,0.427,0,0,0.82
2024-03-04T08:00:00+01:00,0,0.339,0,0.067,0.909
2024-03-04T09:00:00+01:00,0,0.25,0,0.138,0.831
2024-03-04T10:00:00+01:00,0,0.062,0,0.506,0.697
2024-03-04T11:00:00+01:00,0,0.013,0,0.686,0.366
2024-03-04T12:00:00+01:00,0,0,0,2.071,0.046
2024-03-04T13:00:00+01:00,0,0,0,2.606,0.014
2024-03-04T14:00:00+01:00,0,0.004,0,2.417,0
2024-03-04T15:00:00+01:00,0,0.003,0,2.31,0.016
2024-03-04T16:00:00+01:00,0,0.002,0,2.133,0.049
2024-03-04T17:00:00+01:00,0,0.185,0,0.467,0.103
2024-03-04T18:00:00+01:00,0,1.055,0,0,0.569
2024-03-04T19:00:00+01:00,0,0.957,0,0,0.053
2024-03-04T20:00:00+01:00,0,0.489,0,0,0.393
2024-03-04T21:00:00+01:00,0,0.503,0,0,0.036
2024-03-04T22:00:00+01:00,0,0.314,0,0,0.045
2024-03-04T23:00:00+01:00,0.313,0.002,0,0,0
2024-03-05T00:00:00+01:00,0.19,0,0,0,0.012
2024-03-05T01:00:00+01:00,0.159,0,0,0,0.01
2024-03-05T02:00:00+01:00,0.155,0,0,0,0.013
2024-03-05T03:00:00+01:00,0.151,0,0,0,0.01
2024-03-05T04:00:00+01:00,0.189,0,0,0,0.051
2024-03-05T05:00:00+01:00,0.164,0,0,0,0
2024-03-05T06:00:00+01:00,0.251,0,0,0,0.071
2024-03-05T07:00:00+01:00,0.001,0.94,0,0,0.908
2024-03-05T08:00:00+01:00,0,0.686,0,0,0.191
2024-03-05T09:00:00+01:00,0,0.754,0,0.13,0.27
2024-03-05T10:00:00+01:00,0,0.059,0,0.437,0.334
2024-03-05T11:00:00+01:00,0,0.02,0,0.601,0.331
2024-03-05T12:00:00+01:00,0,0.045,0,0.869,0.395
2024-03-05T13:00:00+01:00,0,0.021,0,0.874,0.211
2024-03-05T14:00:00+01:00,0,0.009,0,0.597,0.102
2024-03-05T15:00:00+01:00,0,0.011,0,0.162,0.272
2024-03-05T16:00:00+01:00,0,1.166,0,0.001,0.527
2024-03-05T17:00:00+01:00,0,0.553,0,0,0.194
2024-03-05T18:00:00+01:00,0,0.424,0,0,0.42
2024-03-05T19:00:00+01:00,0,2.164,0,0,0.335
2024-03-05T20:00:00+01:00,0,0.843,0,0,0.05
2024-03-05T21:00:00+01:00,0,0.422,0,0,0
2024-03-05T22:00:00+01:00,0,0.278,0,0,0.041
2024-03-05T23:00:00+01:00,0.157,0.001,0,0,0
2024-03-06T00:00:00+01:00,0.196,0,0,0,0.084
2024-03-06T01:00:00+01:00,0.143,0,0,0,0
2024-03-06T02:00:00+01:00,0.165,0,0,0,0.033
2024-03-06T03:00:00+01:00,0.194,0,0,0,0.039
2024-03-06T04:00:00+01:00,0.15,0,0,0,0
2024-03-06T05:00:00+01:00,0.193,0,0,0,0.094
2024-03-06T06:00:00+01:00,0.334,0,0,0,0.006
2024-03-06T07:00:00+01:00,0.002,0.871,0,0,0.042
2024-03-06T08:00:00+01:00,0,1.169,0,0.023,0.34
2024-03-06T09:00:00+01:00,0,0.606,0,0.349,0.265
2024-03-06T10:00:00+01:00,0,0.021,0,1.056,0.048
2024-03-06T11:00:00+01:00,0,0.01,0,1.752,0.087
2024-03-06T12:00:00+01:00,0,0.007,0,1.892,0.29
2024-03-06T13:00:00+01:00,0,0,0,2.557,0.055
2024-03-06T14:00:00+01:00,0,0,0,2.771,0.078
2024-03-06T15:00:00+01:00,0,0,0,2.7,0.017
2024-03-06T16:00:00+01:00,0,0.002,0,2.038,0.047
2024-03-06T17:00:00+01:00,0,0.068,0,0.496,0.103
2024-03-06T18:00:00+01:00,0,0.623,0,0,0.164
2024-03-06T19:00:00+01:00,0,0.361,0,0,0.049
2024-03-06T20:00:00+01:00,0,0.427,0,0,0.068
2024-03-06T21:00:00+01:00,0,0.426,0,0,0.75
2024-03-06T22:00:00+01:00,0,0.25,0,0,0.105
2024-03-06T23:00:00+01:00,0.208,0.001,0,0,0
2024-03-07T00:00:00+01:00,0.203,0,0,0,0.03
2024-03-07T01:00:00+01:00,0.198,0,0,0,0.036
2024-03-07T02:00:00+01:00,0.201,0,0,0,0.096
2024-03-07T03:00:00+01:00,0.205,0,0,0,0.061
2024-03-07T04:00:00+01:00,0.213,0,0,0,0.101
2024-03-07T05:00:00+01:00,0.217,0,0,0,0.154
2024-03-07T06:00:00+01:00,0.402,0,0,0,0.661
2024-03-07T07:00:00+01:00,0.01,0.266,0,0,0.761
2024-03-07T08:00:00+01:00,0,0.029,0,0.399,1.035
2024-03-07T09:00:00+01:00,0,0.023,0,0.88,0.926
2024-03-07T10:00:00+01:00,0,0.006,0,1.277,0.838
2024-03-07T11:00:00+01:00,0,0.001,0,1.925,0.112
2024-03-07T12:00:00+01:00,0,0,0,2.467,0.093
2024-03-07T13:00:00+01:00,0,0,0,2.589,0.051
2024-03-07T14:00:00+01:00,0,0.002,0,2.484,0.055
2024-03-07T15:00:00+01:00,0,0.008,0,0.725,0.058
2024-03-07T16:00:00+01:00,0,0.041,0,0.191,0.07
2024-03-07T17:00:00+01:00,0,0.844,0,0,0.126
2024-03-07T18:00:00+01:00,0,1.077,0,0,0.356
2024-03-07T19:00:00+01:00,0,1.162,0,0,0
2024-03-07T20:00:00+01:00,0,0.47,0,0,0.014
2024-03-07T21:00:00+01:00,0,0.34,0,0,0.014
2024-03-07T22:00:00+01:00,0,0.222,0,0,0.035
2024-03-07T23:00:00+01:00,0.181,0.002,0,0,0.03
2024-03-08T00:00:00+01:00,0.19,0,0,0,0.044
2024-03-08T01:00:00+01:00,0.219,0,0,0,0.058
2024-03-08T02:00:00+01:00,0.214,0,0,0,0.02
2024-03-08T03:00:00+01:00,0.213,0,0,0,0.077
2024-03-08T04:00:00+01:00,0.204,0,0,0,0.067
2024-03-08T05:00:00+01:00,0.215,0,0,0,0.051
2024-03-08T06:00:00+01:00,0.222,0,0,0,0.08
2024-03-08T07:00:00+01:00,0.002,0.772,0,0,1.032
2024-03-08T08:00:00+01:00,0,0.064,0,0.353,0.224
2024-03-08T09:00:00+01:00,0,0.016,0,0.964,0.814
2024-03-08T10:00:00+01:00,0,0.009,0,1.264,0.42
2024-03-08T11:00:00+01:00,0,0.012,0,1.759,0.617
2024-03-08T12:00:00+01:00,0,0,0,2.406,0.036
2024-03-08T13:00:00+01:00,0,0,0,2.519,0.054
2024-03-08T14:00:00+01:00,0,0,0,2.693,0.057
2024-03-08T15:00:00+01:00,0,0,0,2.597,0.041
2024-03-08T16:00:00+01:00,0,0.009,0,1.87,0.058
2024-03-08T17:00:00+01:00,0,0.525,0,0.157,0.043
2024-03-08T18:00:00+01:00,0,0.495,0,0,0.024
2024-03-08T19:00:00+01:00,0,0.3,0,0,0.017
2024-03-08T20:00:00+01:00,0,0.409,0,0,0.036
2024-03-08T21:00:00+01:00,0,0.582,0,0,0.991
2024-03-08T22:00:00+01:00,0,0.43,0,0,0.038
2024-03-08T23:00:00+01:00,0.2,0.002,0,0,0
2024-03-09T00:00:00+01:00,0.164,0,0,0,0.003
2024-03-09T01:00:00+01:00,0.163,0,0,0,0.013
2024-03-09T02:00:00+01:00,0.164,0,0,0,0.012
2024-03-09T03:00:00+01:00,0.209,0,0,0,0.06
2024-03-09T04:00:00+01:00,0.208,0,0,0,0.059
2024-03-09T05:00:00+01:00,0.221,0,0,0,0.057
2024-03-09T06:00:00+01:00,0.233,0,0,0,0.058
2024-03-09T07:00:00+01:00,0.213,0,0.019,0,0.639
2024-03-09T08:00:00+01:00,0.093,0,0.212,0,0.164
2024-03-09T09:00:00+01:00,0.02,0,0.846,0,0.523
2024-03-09T10:00:00+01:00,0.018,0,1.07,0,0.278
2024-03-09T11:00:00+01:00,0.002,0,1.686,0,0.553
2024-03-09T12:00:00+01:00,0.053,0,1.486,0,0.155
2024-03-09T13:00:00+01:00,0.028,0,1.704,0,0.038
2024-03-09T14:00:00+01:00,0.045,0,2.119,0,0.045
2024-03-09T15:00:00+01:00,0.002,0,1.668,0,0.584
2024-03-09T16:00:00+01:00,0.008,0,1.179,0,0.176
2024-03-09T17:00:00+01:00,0.052,0,0.09,0,0.204
2024-03-09T18:00:00+01:00,0.23,0,0,0,0.304
2024-03-09T19:00:00+01:00,0.387,0,0,0,0.771
2024-03-09T20:00:00+01:00,0.465,0,0,0,0.765
2024-03-09T21:00:00+01:00,0.372,0,0,0,0.024
2024-03-09T22:00:00+01:00,0.347,0,0,0,0.108
2024-03-09T23:00:00+01:00,0.171,0,0,0,0
2024-03-10T00:00:00+01:00,0.167,0,0,0,0.01
2024-03-10T01:00:00+01:00,0.18,0,0,0,0.06
2024-03-10T02:00:00+01:00,0.206,0,0,0,0.02
2024-03-10T03:00:00+01:00,0.212,0,0,0,0.027
2024-03-10T04:00:00+01:00,0.23,0,0,0,0.038
2024-03-10T05:00:00+01:00,0.285,0,0,0,0.05
2024-03-10T06:00:00+01:00,0.225,0,0,0,0.077
2024-03-10T07:00:00+01:00,0.291,0,0,0,1.005
2024-03-10T08:00:00+01:00,0.387,0,0.046,0,0.807
2024-03-10T09:00:00+01:00,0.128,0,0.145,0,0.771
2024-03-10T10:00:00+01:00,0.014,0,0.954,0,0.072
2024-03-10T11:00:00+01:00,0.007,0,1.006,0,0.072
2024-03-10T12:00:00+01:00,0.026,0,1.303,0,0.03
2024-03-10T13:00:00+01:00,0.019,0,1.191,0,0
2024-03-10T14:00:00+01:00,0.034,0,1.48,0,0.023
2024-03-10T15:00:00+01:00,0.028,0,1.18,0,0.009
2024-03-10T16:00:00+01:00,0.034,0,0.598,0,0.013
2024-03-10T17:00:00+01:00,0.36,0,0.009,0,0.189
2024-03-10T18:00:00+01:00,0.276,0,0,0,0.585
2024-03-10T19:00:00+01:00,0.448,0,0,0,0.622
2024-03-10T20:00:00+01:00,0.367,0,0,0,0
2024-03-10T21:00:00+01:00,0.334,0,0,0,0.011
2024-03-10T22:00:00+01:00,0.272,0,0,0,0.013
2024-03-10T23:00:00+01:00,0.19,0,0,0,0.013
2024-03-11T00:00:00+01:00,0.154,0,0,0,0
2024-03-11T01:00:00+01:00,0.172,0,0,0,0.012
2024-03-11T02:00:00+01:00,0.158,0,0,0,0.013
2024-03-11T03:00:00+01:00,0.148,0,0,0,0
2024-03-11T04:00:00+01:00,0.153,0,0,0,0.013
2024-03-11T05:00:00+01:00,0.156,0,0,0,0.01
2024-03-11T06:00:00+01:00,0.305,0,0,0,0.008
2024-03-11T07:00:00+01:00,0.002,0.319,0,0,0.058
2024-03-11T08:00:00+01:00,0,0.148,0,0.01,0.083
2024-03-11T09:00:00+01:00,0,0.077,0,0.001,0.185
2024-03-11T10:00:00+01:00,0,0.047,0,0.073,0.202
2024-03-11T11:00:00+01:00,0,0.027,0,0.197,0.227
2024-03-11T12:00:00+01:00,0,0.05,0,0.219,0.283
2024-03-11T13:00:00+01:00,0,0.207,0,0.039,0.764
2024-03-11T14:00:00+01:00,0,0.106,0,0.09,0.461
2024-03-11T15:00:00+01:00,0,0.148,0,0,0.044
2024-03-11T16:00:00+01:00,0,0.262,0,0,0.178
2024-03-11T17:00:00+01:00,0,1.397,0,0,0.2
2024-03-11T18:00:00+01:00,0,1.034,0,0,0.262
2024-03-11T19:00:00+01:00,0,0.452,0,0,0
2024-03-11T20:00:00+01:00,0,0.395,0,0,0.013
2024-03-11T21:00:00+01:00,0,0.428,0,0,0.122
2024-03-11T22:00:00+01:00,0,0.385,0,0,0.048
2024-03-11T23:00:00+01:00,0.265,0.001,0,0,0
2024-03-12T00:00:00+01:00,0.161,0,0,0,0
2024-03-12T01:00:00+01:00,0.159,0,0,0,0.013
2024-03-12T02:00:00+01:00,0.153,0,0,0,0.012
2024-03-12T03:00:00+01:00,0.166,0,0,0,0
2024-03-12T04:00:00+01:00,0.156,0,0,0,0.013
2024-03-12T05:00:00+01:00,0.149,0,0,0,0.01
2024-03-12T06:00:00+01:00,0.18,0,0,0,0
2024-03-12T07:00:00+01:00,0.001,0.512,0,0,0.169
2024-03-12T08:00:00+01:00,0,1.729,0,0,0.925
2024-03-12T09:00:00+01:00,0,2.008,0,0.002,0.218
2024-03-12T10:00:00+01:00,0,0.068,0,0.118,0.167
2024-03-12T11:00:00+01:00,0,1.112,0,0.007,0.428
2024-03-12T12:00:00+01:00,0,1.755,0,0.007,0.415
2024-03-12T13:00:00+01:00,0,0.21,0,0.862,0.084
2024-03-12T14:00:00+01:00,0,0,0,2.445,0.102
2024-03-12T15:00:00+01:00,0,0.01,0,0.799,0.086
2024-03-12T16:00:00+01:00,0,0.051,0,0.074,0.152
2024-03-12T17:00:00+01:00,0,0.285,0,0,0.136
2024-03-12T18:00:00+01:00,0,0.537,0,0,0.921
2024-03-12T19:00:00+01:00,0,0.543,0,0,0.069
2024-03-12T20:00:00+01:00,0,0.49,0,0,0.081
2024-03-12T21:00:00+01:00,0,0.469,0,0,0.525
2024-03-12T22:00:00+01:00,0,0.358,0,0,0.059
2024-03-12T23:00:00+01:00,0.159,0.001,0,0,0
2024-03-13T00:00:00+01:00,0.149,0,0,0,0.013
2024-03-13T01:00:00+01:00,0.157,0,0,0,0.012
2024-03-13T02:00:00+01:00,0.157,0,0,0,0.013
2024-03-13T03:00:00+01:00,0.144,0,0,0,0
2024-03-13T04:00:00+01:00,0.145,0,0,0,0.012
2024-03-13T05:00:00+01:00,0.149,0,0,0,0.012
2024-03-13T06:00:00+01:00,0.286,0,0,0,0
2024-03-13T07:00:00+01:00,0.003,0.303,0,0,0.011
2024-03-13T08:00:00+01:00,0,0.649,0,0,0.01
2024-03-13T09:00:00+01:00,0,0.076,0,0.096,0.285
2024-03-13T10:00:00+01:00,0,0.016,0,0.368,0.042
2024-03-13T11:00:00+01:00,0,0.008,0,0.529,0.087
2024-03-13T12:00:00+01:00,0,0.841,0,0.285,0.046
2024-03-13T13:00:00+01:00,0,0.023,0,0.472,0.059
2024-03-13T14:00:00+01:00,0,0.015,0,0.29,0.06
2024-03-13T15:00:00+01:00,0,0.01,0,0.12,0.329
2024-03-13T16:00:00+01:00,0,0.01,0,0.344,0.505
2024-03-13T17:00:00+01:00,0,0.373,0,0.025,0.412
2024-03-13T18:00:00+01:00,0,0.43,0,0,0.652
2024-03-13T19:00:00+01:00,0,0.84,0,0,0.273
2024-03-13T20:00:00+01:00,0,0.486,0,0,0.233
2024-03-13T21:00:00+01:00,0,0.454,0,0,0.199
2024-03-13T22:00:00+01:00,0,0.421,0,0,0.14
2024-03-13T23:00:00+01:00,0.231,0.002,0,0,0
2024-03-14T00:00:00+01:00,0.169,0,0,0,0
2024-03-14T01:00:00+01:00,0.143,0,0,0,0.012
2024-03-14T02:00:00+01:00,0.15,0,0,0,0.014
2024-03-14T03:00:00+01:00,0.152,0,0,0,0
2024-03-14T04:00:00+01:00,0.153,0,0,0,0.011
2024-03-14T05:00:00+01:00,0.154,0,0,0,0.013
2024-03-14T06:00:00+01:00,0.32,0,0,0,0
2024-03-14T07:00:00+01:00,0.001,0.143,0,0.033,0.01
2024-03-14T08:00:00+01:00,0,0.023,0,0.509,0.199
2024-03-14T09:00:00+01:00,0,0.01,0,1.1,0.082
2024-03-14T10:00:00+01:00,0,0.004,0,1.421,0.074
2024-03-14T11:00:00+01:00,0,0.002,0,2.075,0.11
2024-03-14T12:00:00+01:00,0,0,0,2.386,0.043
2024-03-14T13:00:00+01:00,0,0.002,0,2.553,0.117
2024-03-14T14:00:00+01:00,0,0,0,2.734,0.086
2024-03-14T15:00:00+01:00,0,0.004,0,1.465,0.169
2024-03-14T16:00:00+01:00,0,0.052,0,1.17,0.143
2024-03-14T17:00:00+01:00,0,0.099,0,0.043,0.129
2024-03-14T18:00:00+01:00,0,1.601,0,0,0.211
2024-03-14T19:00:00+01:00,0,0.905,0,0,0.255
2024-03-14T20:00:00+01:00,0,0.504,0,0,0.038
2024-03-14T21:00:00+01:00,0,0.477,0,0,0.371
2024-03-14T22:00:00+01:00,0,0.283,0,0,0.059
2024-03-14T23:00:00+01:00,0.181,0.002,0,0,0
2024-03-15T00:00:00+01:00,0.166,0,0,0,0.014
2024-03-15T01:00:00+01:00,0.162,0,0,0,0.013
2024-03-15T02:00:00+01:00,0.153,0,0,0,0.014
2024-03-15T03:00:00+01:00,0.288,0,0,0,0
2024-03-15T04:00:00+01:00,0.177,0,0,0,0.012
2024-03-15T05:00:00+01:00,0.17,0,0,0,0.012
2024-03-15T06:00:00+01:00,0.162,0,0,0,0
2024-03-15T07:00:00+01:00,0.002,0.295,0,0.002,0.627
2024-03-15T08:00:00+01:00,0,0.176,0,0.038,0.14
2024-03-15T09:00:00+01:00,0,0.023,0,0.433,0.225
2024-03-15T10:00:00+01:00,0,0.021,0,1.005,0.098
2024-03-15T11:00:00+01:00,0,0.266,0,0.78,0.398
2024-03-15T12:00:00+01:00,0,0.077,0,1.07,0.093
2024-03-15T13:00:00+01:00,0,0.016,0,1.546,0.088
2024-03-15T14:00:00+01:00,0,0.009,0,1.769,0.038
2024-03-15T15:00:00+01:00,0,0.017,0,2.035,0.045
2024-03-15T16:00:00+01:00,0,0.002,0,2.114,0.177
2024-03-15T17:00:00+01:00,0,0.889,0,0.079,0.143
2024-03-15T18:00:00+01:00,0,0.677,0,0,0.056
2024-03-15T19:00:00+01:00,0,0.55,0,0,0.306
2024-03-15T20:00:00+01:00,0,0.435,0,0,0.039
2024-03-15T21:00:00+01:00,0,0.418,0,0,0.065
2024-03-15T22:00:00+01:00,0,0.353,0,0,0.066
2024-03-15T23:00:00+01:00,0.161,0.001,0,0,0
2024-03-16T00:00:00+01:00,0.134,0,0,0,0.015
2024-03-16T01:00:00+01:00,0.131,0,0,0,0.011
2024-03-16T02:00:00+01:00,0.136,0,0,0,0.013
2024-03-16T03:00:00+01:00,0.135,0,0,0,0
2024-03-16T04:00:00+01:00,0.134,0,0,0,0.012
2024-03-16T05:00:00+01:00,0.161,0,0,0,0.012
2024-03-16T06:00:00+01:00,0.215,0,0,0,0
2024-03-16T07:00:00+01:00,1.069,0,0,0,0.759
2024-03-16T08:00:00+01:00,0.991,0,0,0,0.235
2024-03-16T09:00:00+01:00,0.592,0,0,0,0.614
2024-03-16T10:00:00+01:00,0.667,0,0,0,0.169
2024-03-16T11:00:00+01:00,0.428,0,0,0,0.065
2024-03-16T12:00:00+01:00,0.304,0,0,0,0.028
2024-03-17T18:00:00+01:00,0,0,0,0,5.293
2024-03-17T19:00:00+01:00,0.552,0,0,0,0.458
2024-03-17T20:00:00+01:00,0.392,0,0,0,0.011
